1,-3.188396,55.944425,295,-3.188269214521478,55.944153107663894,null
2,-3.188269214521478,55.944153107663894,295,-3.188142429042956,55.943881215327785,null
3,-3.188142429042956,55.943881215327785,295,-3.188015643564434,55.943609322991676,null
4,-3.188015643564434,55.943609322991676,295,-3.1878888580859117,55.94333743065557,gums.clock.modes
5,-3.1878888580859117,55.94333743065557,195,-3.1881786358337982,55.943259784942036,null
6,-3.1881786358337982,55.943259784942036,200,-3.188460543620034,55.943157178899035,groups.ideas.script
7,-3.188460543620034,55.943157178899035,170,-3.188755985945938,55.94320927335234,null
8,-3.188755985945938,55.94320927335234,170,-3.1890514282718416,55.94326136780564,null
9,-3.1890514282718416,55.94326136780564,170,-3.1893468705977455,55.94331346225894,null
10,-3.1893468705977455,55.94331346225894,170,-3.1896423129236493,55.943365556712244,null
11,-3.1896423129236493,55.943365556712244,170,-3.189937755249553,55.94341765116555,null
12,-3.189937755249553,55.94341765116555,175,-3.1902366136589806,55.94344379788837,arts.dish.scarcely
13,-3.1902366136589806,55.94344379788837,240,-3.1903866136589807,55.94318399026724,null
14,-3.1903866136589807,55.94318399026724,240,-3.190536613658981,55.9429241826461,tonic.bliss.cove
15,-3.190536613658981,55.9429241826461,195,-3.1908263914068673,55.94284653693257,null
16,-3.1908263914068673,55.94284653693257,195,-3.191116169154754,55.94276889121904,along.spill.limp
17,-3.191116169154754,55.94276889121904,90,-3.191116169154754,55.94306889121904,null
18,-3.191116169154754,55.94306889121904,90,-3.191116169154754,55.943368891219045,null
19,-3.191116169154754,55.943368891219045,90,-3.191116169154754,55.94366889121905,null
20,-3.191116169154754,55.94366889121905,90,-3.191116169154754,55.94396889121905,spicy.bunch.shady
21,-3.191116169154754,55.94396889121905,85,-3.1910900224319296,55.94426774962848,paying.crowd.weep
22,-3.1910900224319296,55.94426774962848,120,-3.1912400224319297,55.944527557249614,null
23,-3.1912400224319297,55.944527557249614,120,-3.19139002243193,55.94478736487075,null
24,-3.19139002243193,55.94478736487075,115,-3.191516807910452,55.94505925720686,hills.feels.tunes
25,-3.191516807910452,55.94505925720686,30,-3.1912570002893164,55.945209257206855,null
26,-3.1912570002893164,55.945209257206855,30,-3.190997192668181,55.94535925720685,null
27,-3.190997192668181,55.94535925720685,35,-3.190751447054894,55.94553133013776,null
28,-3.190751447054894,55.94553133013776,30,-3.1904916394337586,55.94568133013776,null
29,-3.1904916394337586,55.94568133013776,35,-3.190245893820472,55.94585340306867,null
30,-3.190245893820472,55.94585340306867,30,-3.1899860861993363,55.946003403068666,love.behind.orchestra
31,-3.1899860861993363,55.946003403068666,285,-3.1899084404858056,55.94571362532078,null
32,-3.1899084404858056,55.94571362532078,280,-3.1898563460325056,55.94541818299487,turkey.limit.ramp
33,-3.1898563460325056,55.94541818299487,335,-3.1895844536963947,55.94529139751635,null
34,-3.1895844536963947,55.94529139751635,335,-3.1893125613602837,55.94516461203783,number.exist.rate
35,-3.1893125613602837,55.94516461203783,55,-3.1891404884293784,55.94541035765111,null
36,-3.1891404884293784,55.94541035765111,50,-3.1889476521464726,55.94564017098405,stops.else.chats
37,-3.1889476521464726,55.94564017098405,305,-3.188775579215567,55.945394425370765,shady.soft.phones
38,-3.188775579215567,55.945394425370765,15,-3.1884858014676807,55.945472071084296,skills.less.herb
39,-3.1884858014676807,55.945472071084296,25,-3.1882139091315698,55.94559885656282,null
40,-3.1882139091315698,55.94559885656282,25,-3.187942016795459,55.94572564204134,null
41,-3.187942016795459,55.94572564204134,25,-3.187670124459348,55.94585242751986,null
42,-3.187670124459348,55.94585242751986,20,-3.1873882166731122,55.94595503356286,slips.mass.baking
43,-3.1873882166731122,55.94595503356286,310,-3.1871953803902064,55.945725220229924,null
44,-3.1871953803902064,55.945725220229924,315,-3.1869832483558507,55.94551308819557,spent.spoon.bolt
45,-3.1869832483558507,55.94551308819557,30,-3.186723440734715,55.945663088195566,hidden.handle.softly
46,-3.186723440734715,55.945663088195566,15,-3.1864336629868286,55.9457407339091,posts.kicked.universally
47,-3.1864336629868286,55.9457407339091,25,-3.1861617706507177,55.94586751938762,null
48,-3.1861617706507177,55.94586751938762,25,-3.185889878314607,55.94599430486614,renew.slows.basket
49,-3.185889878314607,55.94599430486614,15,-3.1856001005667203,55.94607195057967,null
50,-3.1856001005667203,55.94607195057967,15,-3.1853103228188338,55.9461495962932,prime.rent.silk
51,-3.1853103228188338,55.9461495962932,315,-3.185098190784478,55.94593746425885,rider.aura.bulb
52,-3.185098190784478,55.94593746425885,315,-3.184886058750122,55.94572533222449,null
53,-3.184886058750122,55.94572533222449,310,-3.1846932224672164,55.945495518891555,null
54,-3.1846932224672164,55.945495518891555,315,-3.1844810904328607,55.9452833868572,settle.title.united
55,-3.1844810904328607,55.9452833868572,265,-3.184507237155685,55.94498452844777,null
56,-3.184507237155685,55.94498452844777,260,-3.184559331608985,55.94468908612186,null
57,-3.184559331608985,55.94468908612186,265,-3.184585478331809,55.94439022771243,null
58,-3.184585478331809,55.94439022771243,260,-3.184637572785109,55.944094785386525,null
59,-3.184637572785109,55.944094785386525,265,-3.1846637195079333,55.943795926977096,rider.mile.lime
60,-3.1846637195079333,55.943795926977096,255,-3.184741365221464,55.94350614922921,null
61,-3.184741365221464,55.94350614922921,260,-3.184793459674764,55.9432107069033,brings.remedy.latter
62,-3.184793459674764,55.9432107069033,190,-3.185088902000668,55.94315861245,null
63,-3.185088902000668,55.94315861245,190,-3.1853843443265717,55.943106517996696,null
64,-3.1853843443265717,55.943106517996696,190,-3.1856797866524755,55.943054423543394,toned.deflection.bland
65,-3.1856797866524755,55.943054423543394,190,-3.1859752289783794,55.94300232909009,null
66,-3.1859752289783794,55.94300232909009,185,-3.186274087387807,55.94297618236727,hers.banks.goat
67,-3.186274087387807,55.94297618236727,50,-3.186081251104901,55.943205995700204,null
68,-3.186081251104901,55.943205995700204,50,-3.1858884148219953,55.94343580903314,record.sofa.sock
69,-3.1858884148219953,55.94343580903314,75,-3.1858107691084645,55.94372558678103,null
70,-3.1858107691084645,55.94372558678103,75,-3.1857331233949338,55.944015364528916,null
71,-3.1857331233949338,55.944015364528916,80,-3.1856810289416337,55.94431080685482,atoms.vanish.foods
72,-3.1856810289416337,55.94431080685482,145,-3.1859267745549205,55.94448287978573,null
73,-3.1859267745549205,55.94448287978573,145,-3.186172520168207,55.94465495271664,null
74,-3.186172520168207,55.94465495271664,145,-3.186418265781494,55.94482702564755,laws.merit.bleak
75,-3.186418265781494,55.94482702564755,215,-3.1866640113947806,55.94465495271664,artist.gets.react
76,-3.1866640113947806,55.94465495271664,195,-3.186953789142667,55.94457730700311,null
77,-3.186953789142667,55.94457730700311,195,-3.1872435668905537,55.944499661289576,only.fairly.rift
78,-3.1872435668905537,55.944499661289576,220,-3.1874733802234894,55.94430682500667,null
79,-3.1874733802234894,55.94430682500667,225,-3.187685512257845,55.944094692972314,bound.ends.matter
80,-3.187685512257845,55.944094692972314,110,-3.1877881183008427,55.94437660075855,thank.salsa.brain
81,-3.1877881183008427,55.94437660075855,175,-3.18808697671027,55.94440274748138,null
82,-3.18808697671027,55.94440274748138,175,-3.1883858351196976,55.9444288942042,null
